siblings,height07,height16,height33,gwage33,momed,daded,Ht16Noisy
2,47.007847,66.141708,68.110237,8.181818,9.5,10.5,64.87429
,50.984219,,70.078743,5.5111113,,,
,47.007847,,70.078743,5,,,
3,49.015743,69.68502,71.259842,6.6666665,15,19,67.427818
4,50.984219,69.68502,71.653542,4.0238094,9.5,9.5,67.579422
6,47.992119,66.929123,68.110237,9.4736843,9.5,9.5,67.650879
4,45.984222,62.992104,66.535431,3,10.5,10.5,65.173782
4,,66.929123,67.322838,5.3846154,10.5,10.5,61.956776
5,50.984219,69.68502,70.078743,10,10.5,9.5,72.610016
5,47.007847,,66.929131,3.2820513,,,
5,44.999985,63.779522,66.929131,8.2105265,9.5,9.5,58.830959
3,49.015743,69.291313,72.047241,8.4499998,10.5,9.5,73.64666
3,,,71.259842,5.9459457,10.5,19,
4,47.007847,64.173195,67.716537,8,10.5,9.5,64.025414
4,47.007847,64.960617,66.141731,3.6585367,,,69.242653
5,49.015743,65.354324,69.685036,11.5,11.5,10.5,65.708252
3,47.992119,,69.291336,5.1428571,10.5,10.5,
5,49.999981,66.141708,67.716537,7.1153846,9.5,9.5,67.687828
4,49.999981,67.716507,72.440948,12.162162,9.5,9.5,69.988914
4,47.007847,65.747993,67.716537,10.571428,9.5,9.5,67.817856
3,49.999981,67.716507,71.653542,5.2619047,10.5,9.5,71.178337
6,49.015743,66.929123,69.291336,3.234375,9.5,9.5,66.612663
3,47.992119,66.929123,70.078743,2.7636364,9.5,9.5,62.712887
6,45.984222,64.960617,68.503937,2.5999999,13.5,11.5,62.523567
7,49.015743,,70.866142,6.5476189,9.5,9.5,
4,49.999981,,70.866142,10.285714,13.5,13.5,
3,49.015743,68.503929,71.259842,7,10.5,10.5,71.340363
4,49.015743,,73.228348,10.910285,10.5,9.5,
3,45.984222,,68.110237,5.375,9.5,9.5,
,47.007847,62.598392,67.716537,5.0512819,9.5,9.5,57.692783
3,47.007847,64.566902,70.078743,10.378378,10.5,12.5,65.486641
6,44.999985,64.960617,67.716537,4.9484534,10.5,9.5,68.102715
3,47.992119,66.535416,69.291336,6,10.5,10.5,68.1166
3,47.992119,63.385815,70.866142,3.8,11.5,9.5,61.987942
,47.007847,66.141708,66.929131,13.513514,10.5,10.5,66.258209
4,49.015743,65.747993,69.685036,6.5789475,10.5,9.5,69.429939
5,45.984222,64.960617,67.322838,6.5263157,9.5,9.5,61.244961
,,74.015717,77.165352,82.909088,13.5,15,71.926064
6,,67.3228,71.653542,6.1666665,10.5,9.5,71.551208
5,44.015713,61.811012,63.779526,5,9.5,9.5,58.751057
2,49.015743,64.960617,71.259842,3.6720002,,,63.629066
,47.007847,64.960617,65.748032,5.5,,,68.792648
5,44.015713,63.385815,66.535431,8,9.5,10.5,59.768333
3,47.992119,71.259819,71.653542,9.375,10.5,10.5,68.352043
3,49.999981,,68.897636,5.9459457,,,
3,47.992119,,66.141731,13.44,,,
,54.015739,74.803131,77.559052,5.4000001,9.5,9.5,77.48481
2,45.984222,,66.141731,5.1282053,,,
3,52.992115,74.803131,76.377953,7.7142859,9.5,9.5,78.819763
4,47.007847,65.354324,68.110237,8.1081085,10.5,9.5,63.420021
6,47.992119,67.3228,70.866142,9.5555553,,,63.964245
3,49.015743,65.747993,70.866142,7.5555553,9.5,11.5,65.426254
2,49.999981,67.716507,70.866142,4.909091,9.5,10.5,72.023643
3,49.015743,68.897636,69.291336,10.952381,9.5,10.5,68.711082
5,50.984219,68.897636,73.228348,9.6000004,10.5,11.5,68.182877
3,49.015743,66.929123,69.291336,7.1794872,10.5,10.5,65.343407
5,49.015743,69.68502,71.653542,15.148718,11.5,10.5,65.45311
4,49.015743,70.078728,72.047241,11.108571,9.5,10.5,70.729446
5,44.015713,,67.322838,13,10.5,10.5,
5,45.984222,,69.291336,10.810811,,,
5,47.992119,68.503929,69.685036,4,10.5,,64.705406
3,49.015743,72.047241,72.834648,8.1081085,10.5,11.5,71.332977
2,47.007847,65.747993,66.929131,6.1714287,10.5,10.5,70.641365
1,50.984219,,68.110237,4.7105265,,,
3,47.992119,68.110222,69.291336,11,,,68.962791
,49.015743,65.747993,70.078743,7.1999998,10.5,9.5,65.556915
4,47.007847,67.3228,69.291336,12.266666,11.5,9.5,69.268028
4,49.015743,67.716507,68.897636,4.3783784,10.5,8.5,62.876171
5,49.015743,67.716507,68.897636,11.2,9.5,9.5,70.182983
3,47.992119,65.354324,69.291336,3.8461537,10.5,10.5,69.301872
2,47.992119,68.503929,69.685036,8.7567568,10.5,9.5,70.960091
2,,71.259819,72.047241,10.2,12.5,8.5,75.766159
3,,65.747993,66.141731,8.4324322,9.5,9.5,67.804634
4,49.015743,68.897636,70.472443,5.7249999,9.5,9.5,72.505455
6,44.015713,61.811012,62.992126,5.3589745,9.5,9.5,60.587589
5,47.992119,67.3228,68.110237,7.2275004,10.5,9.5,64.044777
,47.007847,,67.322838,2.6666667,,,
4,47.992119,66.535416,70.078743,4.2553191,9.5,9.5,70.401428
5,49.015743,68.897636,71.259842,7.1052632,10.5,9.5,72.102814
4,44.015713,62.20472,65.354332,2.6666667,10.5,10.5,66.991028
4,47.992119,64.960617,66.535431,6.1999998,10.5,9.5,60.334435
4,49.015743,69.291313,70.866142,2.7777777,9.5,9.5,67.4384
4,49.999981,68.897636,72.440948,4.0833335,10.5,10.5,72.953621
4,47.992119,,66.535431,5.625,,,
5,44.015713,61.811012,64.173225,7.2839999,10.5,9.5,61.042316
4,47.007847,,70.472443,6.0526314,,,
4,47.007847,66.929123,70.866142,5.6999998,9.5,10.5,70.721008
4,50.984219,70.866112,72.047241,4.8937502,,,71.412598
5,47.992119,64.566902,69.291336,3.2857144,,,69.480324
2,47.992119,67.3228,68.897636,4.1025643,10.5,9.5,69.715591
5,45.984222,61.811012,70.078743,4.2368422,9.5,9.5,61.839859
5,47.007847,65.747993,68.897636,7.1794872,,9.5,63.360615
4,50.984219,69.68502,73.228348,6.2857141,9.5,9.5,67.584099
2,47.007847,66.929123,67.716537,8.2857141,,,66.44323
4,49.999981,68.110222,72.440948,9.0925713,11.5,13.5,69.101921
4,,63.779522,72.834648,9.5238094,10.5,9.5,62.497738
,,64.173195,65.748032,8.4324322,10.5,,68.131645
6,,65.747993,66.535431,7.7083335,10.5,10.5,68.568954
4,,,69.685036,9.2857141,10.5,10.5,
3,49.015743,67.716507,70.078743,27.5,10.5,10.5,65.312256
2,,65.747993,67.716537,5.6410255,,,68.778587
3,45.984222,65.747993,68.503937,6.2307692,10.5,10.5,68.264587
5,49.999981,67.3228,70.472443,8.6399994,10.5,10.5,66.945877
,45.984222,,65.748032,7.2631578,,,
3,52.007839,72.834625,74.803146,11.135715,9.5,10.5,69.443825
4,44.015713,61.811012,65.354332,6.2399998,9.5,9.5,62.832657
1,47.007847,65.747993,68.110237,6.8442855,9.5,9.5,64.534119
4,49.999981,69.68502,71.653542,10.227273,9.5,9.5,70.767433
4,49.015743,68.503929,70.866142,14.166667,9.5,9.5,71.939812
5,47.992119,69.291313,71.259842,8.7959995,10.5,11.5,70.172661
5,47.007847,62.598392,67.322838,5.1538463,,,58.288227
2,49.015743,70.472443,72.047241,4.75,9.5,9.5,72.56778
3,47.007847,66.141708,68.897636,7.5,9.5,9.5,62.484356
4,44.015713,63.385815,64.566933,7.7837839,10.5,9.5,65.388947
4,49.015743,67.3228,72.834648,74.400002,11.5,9.5,65.888557
3,47.007847,64.173195,72.047241,6.336,10.5,12.5,68.880653
6,49.015743,68.503929,73.228348,8,19,19,72.397705
4,50.984219,67.716507,70.866142,8.1578951,8.5,9.5,71.694893
3,47.992119,67.3228,68.897636,11.707317,10.5,10.5,65.867508
5,50.984219,,75.984253,12.888889,,,
3,47.992119,66.929123,67.322838,9.7368422,9.5,9.5,70.725723
6,45.984222,64.566902,66.535431,5.189189,11.5,10.5,59.600582
2,47.992119,66.929123,72.047241,9.333333,,,70.117653
2,44.999985,64.960617,67.716537,9.9921951,9.5,9.5,62.852539
3,47.007847,62.598392,67.716537,6.4102564,9.5,9.5,66.418037
3,50.984219,72.047241,74.409447,6.5,10.5,9.5,75.142944
7,47.992119,68.110222,71.653542,6.1224489,9.5,9.5,70.027885
3,49.999981,,74.015747,8,,,
3,49.015743,67.716507,68.897636,10.157895,10.5,10.5,62.936035
7,49.999981,72.44091,75.984253,9.6000004,9.5,9.5,67.553741
4,49.999981,66.929123,67.322838,9.189189,11.5,17,63.69825
4,45.984222,65.354324,66.929131,10.666667,9.5,9.5,68.666656
6,47.992119,66.929123,70.866142,5.4166665,9.5,9.5,64.151169
4,52.992115,67.716507,73.622047,5.4166665,11.5,9.5,65.009682
3,47.992119,,71.259842,11.52,,,
4,50.984219,67.716507,72.047241,2.7,9.5,9.5,66.651726
4,47.992119,70.078728,72.834648,11.555555,11.5,11.5,66.268341
3,49.015743,,71.259842,12.4,,,
3,45.984222,61.417301,64.566933,3.3,13.5,9.5,56.553822
3,47.992119,69.68502,72.834648,8.0952377,9.5,9.5,71.312004
4,,70.078728,72.440948,11.5,13.5,19,73.979095
1,44.015713,,64.960632,4.1119046,,,
,,,74.015747,3.3333333,,,
8,45.984222,64.960617,70.866142,5.2222223,9.5,10.5,61.85194
5,47.992119,68.897636,69.291336,60,9.5,9.5,66.929588
3,49.015743,,72.440948,4.3333335,,,
3,49.015743,66.141708,68.897636,3.9852631,,10.5,65.407791
3,45.984222,64.173195,68.897636,12,12.5,9.5,62.175812
3,47.992119,,68.897636,6.7272725,,,
2,45.984222,66.141708,70.078743,5.8378377,9.5,9.5,65.487259
3,,61.023594,66.929131,5.8974357,9.5,9.5,56.52224
5,49.015743,66.535416,70.866142,7.4000001,11.5,9.5,70.963928
4,44.999985,61.023594,65.748032,4.4444447,9.5,9.5,60.089863
7,47.992119,66.929123,70.866142,5.6410255,9.5,9.5,66.988564
3,47.992119,67.3228,70.078743,5.0926318,9.5,9.5,69.082359
4,50.984219,70.078728,72.047241,7.5,9.5,9.5,67.612976
6,45.984222,64.566902,67.716537,6.5,9.5,9.5,65.633759
,,63.779522,66.929131,12.571428,6,13.5,59.56443
4,47.007847,68.503929,70.472443,3.6666667,9.5,12.5,64.227478
5,47.992119,67.716507,70.472443,5.7142859,9.5,9.5,63.37962
3,42.992088,,64.566933,3.0128205,9.5,9.5,
7,,,70.078743,7.6086955,11.5,9.5,
10,44.015713,61.023594,64.566933,7.6315789,9.5,9.5,62.61063
8,45.984222,66.929123,70.866142,10.461538,9.5,9.5,64.021553
,47.007847,66.535416,68.897636,11,11.5,12.5,66.098167
4,49.999981,,72.047241,13.896001,12.5,11.5,
,,63.779522,67.716537,4.4000001,10.5,10.5,63.566212
,49.015743,69.68502,72.047241,9.7777777,12.5,12.5,65.325874
6,52.007839,66.535416,74.803146,5.8510637,10.5,10.5,61.649067
6,49.015743,,69.685036,6.2600002,,,
6,,,68.897636,6.4102564,,,
4,50.984219,,70.078743,11.5,,,
3,44.015713,61.811012,64.173225,6.4210525,10.5,9.5,59.91357
4,47.007847,68.503929,70.078743,8.3999996,10.5,10.5,65.166801
5,50.984219,66.535416,68.503937,5.185185,10.5,10.5,65.759026
5,,,72.047241,5.6410255,9.5,9.5,
,47.992119,68.897636,70.472443,12.972973,10.5,12.5,64.443306
4,47.007847,66.535416,68.503937,9.3023252,10.5,9.5,64.614098
3,49.015743,,70.866142,5.3684211,,,
3,,65.747993,67.716537,8.2051287,9.5,11.5,61.384502
6,,66.141708,70.866142,8.75,9.5,9.5,71.06295
4,49.999981,69.291313,71.653542,10.666667,17,19,73.074219
6,49.015743,,72.834648,11,,,
2,45.984222,60.629921,70.078743,4.7142859,12.5,9.5,64.500374
10,49.015743,64.960617,73.228348,11.627907,10.5,15,66.211838
4,44.999985,60.629921,64.960632,9.189189,10.5,12.5,64.550583
3,47.992119,65.747993,66.929131,7.1999998,9.5,9.5,67.260101
3,49.015743,68.897636,69.291336,3.9000001,,,70.798637
3,49.999981,70.078728,72.834648,13.818182,10.5,9.5,73.287376
,44.999985,,65.748032,4.625,9.5,9.5,
5,44.015713,59.055119,64.960632,3.5999999,10.5,10.5,61.76873
4,44.999985,61.023594,64.173225,5,10.5,10.5,62.643883
6,,66.141708,69.685036,3.5294118,9.5,9.5,69.843788
5,47.007847,66.929123,69.685036,12,9.5,9.5,71.69371
3,49.999981,68.503929,70.866142,7.6923075,9.5,9.5,69.784462
3,49.015743,,71.653542,12.820513,9.5,13.5,
4,45.984222,63.779522,69.685036,4.7826085,10.5,9.5,67.011024
2,49.999981,,69.291336,6.0416665,,,
,45.984222,,67.322838,8.1025639,,,
6,,66.141708,74.015747,5.9523811,10.5,10.5,69.972252
,45.984222,66.141708,68.110237,6,9.5,9.5,66.647072
3,49.015743,68.503929,70.472443,4.4642859,9.5,9.5,66.393562
5,49.999981,66.535416,68.110237,10.666667,9.5,9.5,66.291267
,47.992119,,70.078743,6,9.5,9.5,
4,49.999981,72.047241,74.015747,5.0980392,13.5,17,74.992226
4,47.992119,65.354324,68.897636,10.511364,11.5,11.5,64.904114
3,49.999981,,68.897636,8.125,,,
6,47.992119,,68.110237,3.3823528,9.5,9.5,
4,45.984222,,66.535431,5.8139534,10.5,10.5,
4,47.007847,,70.078743,4.25,,,
3,44.999985,64.173195,64.960632,6.1333332,9.5,9.5,64.430122
5,44.999985,,64.173225,3.4000001,9.5,9.5,
3,,69.68502,71.259842,4.75,9.5,9.5,65.762405
5,45.984222,66.929123,70.078743,5.4242425,10.5,10.5,65.586601
3,50.984219,68.110222,76.771652,6.5789475,9.5,9.5,64.707169
,,66.929123,68.503937,9.7435894,10.5,10.5,65.966583
6,47.007847,64.960617,67.716537,6.2222223,9.5,9.5,64.632538
2,47.992119,66.929123,67.716537,5.3333335,10.5,9.5,70.996597
5,45.984222,,68.110237,8.5,,,
4,49.999981,,72.047241,10.869565,,,
5,47.992119,68.897636,69.685036,3.5384614,10.5,10.5,71.492912
3,52.007839,72.047241,73.622047,7.0799999,9.5,8.5,72.625137
4,49.015743,72.047241,74.015747,4.2249999,,,68.174706
3,49.015743,66.929123,69.685036,8.4736843,,,67.229584
3,47.992119,64.960617,66.535431,6.2857141,10.5,9.5,69.489639
3,47.992119,70.472443,71.653542,81.25,9.5,9.5,69.972694
4,49.015743,68.503929,71.259842,164.57143,11.5,12.5,68.378586
5,44.999985,61.811012,68.110237,8.2051287,9.5,9.5,66.330147
5,47.007847,66.535416,68.503937,6.5,10.5,9.5,68.658653
,47.007847,,69.291336,10,,,
4,49.015743,,70.472443,8.7142859,,,
5,45.984222,66.929123,67.716537,8.8392859,9.5,9.5,63.983139
3,47.007847,65.354324,67.716537,5.2631578,11.5,9.5,65.430771
6,47.992119,67.716507,70.866142,5.3846154,12.5,11.5,68.555901
,47.992119,66.141708,70.472443,6.5555553,10.5,9.5,66.61779
4,47.992119,63.385815,67.322838,11.707317,11.5,13.5,60.285343
5,49.999981,68.110222,69.685036,8.8571424,10.5,10.5,67.967888
5,47.992119,68.897636,70.078743,11.333333,9.5,11.5,65.849884
3,47.992119,68.503929,69.685036,7.75,9.5,9.5,69.068283
3,49.999981,71.259819,72.440948,12.631579,10.5,9.5,66.282768
3,49.999981,65.747993,66.141731,6.48,10.5,9.5,66.645218
,50.984219,,72.440948,5.75,,,
3,47.992119,67.3228,69.685036,17.872341,9.5,9.5,69.418877
2,50.984219,,70.866142,4.5384617,,,
5,,70.866112,74.015747,5.2234287,15,9.5,68.669693
,47.007847,66.929123,68.110237,6.375,9.5,9.5,62.787857
5,49.015743,65.747993,68.110237,9,9.5,9.5,64.162003
1,45.984222,,68.110237,6.025641,,,
3,47.992119,68.503929,69.291336,14.8,13.5,19,63.665283
3,49.999981,68.110222,68.503937,6.7105265,9.5,17,65.475838
5,49.015743,68.110222,69.291336,6.2399998,10.5,17,71.031021
4,49.999981,66.929123,68.897636,5.5555553,9.5,9.5,63.367275
4,47.992119,68.503929,69.685036,9.4736843,,,66.795212
2,47.007847,64.566902,67.716537,26.666666,,,61.434471
5,49.015743,64.960617,67.716537,5.090909,,,69.162483
,,64.566902,68.897636,4.0512819,,,65.978363
5,47.007847,57.480278,67.716537,8.9473686,,,57.288349
6,47.992119,67.3228,69.685036,6.25,10.5,10.5,67.812019
3,52.992115,71.259819,74.409447,12,10.5,10.5,74.715538
3,49.999981,,71.259842,7.810811,,,
,49.999981,68.503929,70.078743,18,,,73.388931
7,44.015713,63.385815,65.354332,2.3214285,9.5,9.5,62.229488
3,49.015743,,69.291336,14.4,,,
4,49.015743,68.110222,69.685036,8.1081085,10.5,9.5,66.377838
3,49.999981,68.503929,70.078743,7.1089745,10.5,9.5,69.64267
3,50.984219,68.110222,70.866142,12.972973,10.5,10.5,63.605225
10,49.015743,,72.834648,5.8974357,,,
4,44.999985,,63.385826,6.181818,,,
3,49.015743,64.566902,69.685036,10.526316,13.5,17,65.827003
6,49.015743,66.929123,68.110237,15.2,,,68.178246
5,47.007847,67.716507,68.897636,3.9285715,9.5,9.5,68.072601
7,50.984219,68.897636,71.259842,5.5999999,10.5,13.5,69.849716
3,47.007847,,67.716537,7.2727275,,,
3,44.999985,,64.173225,6.0999999,,,
8,45.984222,,68.110237,7.1999998,,,
,49.015743,68.897636,71.259842,9.4736843,13.5,19,72.642166
6,47.007847,69.68502,72.047241,3.9534883,13.5,6,67.638626
4,47.992119,,67.322838,8.8800001,9.5,9.5,
3,,,70.866142,22.736841,,,
,,65.747993,70.078743,8.75,9.5,9.5,70.321404
5,50.984219,,72.047241,12.8,,,
5,,66.141708,68.110237,6.8571429,9.5,9.5,63.255592
4,47.992119,65.747993,67.322838,7.4499998,6,13.5,69.578995
3,49.999981,68.897636,69.291336,12.5,19,19,64.589195
3,,66.141708,67.716537,6.9473686,11.5,,70.175186
,52.007839,66.929123,69.291336,7.0212765,9.5,9.5,69.22554
6,49.015743,67.3228,69.291336,6.5789475,6,11.5,69.56382
5,47.992119,66.141708,69.291336,5.2363634,10.5,9.5,62.793598
5,45.984222,66.141708,66.929131,8.780488,11.5,13.5,70.091377
4,47.007847,68.503929,69.685036,6.0700002,17,17,66.575722
,,64.173195,69.291336,9.4399996,10.5,10.5,63.563538
4,52.007839,,70.866142,3.939394,,,
2,47.992119,68.110222,69.291336,5.4584618,10.5,9.5,64.732216
4,47.992119,66.141708,67.716537,10.355556,9.5,15,61.603405
8,47.007847,66.141708,70.866142,5.0769229,9.5,9.5,64.272377
3,45.984222,65.747993,72.047241,4.4444447,,,62.165722
,52.007839,69.291313,75.196854,3.9986665,,,68.579262
10,45.984222,64.173195,66.141731,12.432432,10.5,12.5,61.8325
5,44.999985,62.992104,65.748032,6,,,66.160187
5,45.984222,62.992104,65.354332,4.7843137,9.5,9.5,62.364201
,47.007847,,66.929131,6.5454545,,,
3,47.007847,63.779522,67.716537,7.4666667,9.5,11.5,61.301506
2,49.999981,70.472443,70.866142,10.105263,10.5,,66.438896
3,50.984219,68.897636,68.897636,15.25,9.5,9.5,73.129967
4,,64.566902,68.110237,5.5,,,61.751507
2,,,72.440948,6.9230771,,,
,,64.173195,66.141731,3.8888888,6,6,61.966236
4,49.015743,,68.897636,5.0769229,,,
8,44.999985,62.20472,65.354332,10.810811,9.5,9.5,64.463112
3,49.999981,67.3228,68.897636,5.3333335,10.5,10.5,65.930168
5,,,69.291336,8,,,
4,52.992115,72.047241,73.622047,8.1578951,10.5,9.5,71.520683
4,,61.811012,66.929131,8.5714283,6,6,63.260365
3,49.999981,,71.259842,11.666667,,,
4,49.999981,62.598392,71.653542,6.1538463,9.5,12.5,57.917484
3,49.999981,,71.653542,12.432432,,,
3,49.015743,,72.834648,4.7619047,,,
,,,69.685036,8.8000002,,,
,49.015743,,70.472443,7.2585368,,,
8,,67.3228,70.866142,17,13.5,13.5,72.037277
3,49.999981,65.354324,72.047241,6.8292685,9.5,9.5,67.986206
6,50.984219,69.291313,70.472443,8.5013332,,,69.633049
,47.007847,,68.897636,4.5,,,
,,,68.110237,19.200001,,,
,,,66.929131,5.4000001,,,
,,,65.748032,3.7659574,,,
3,47.992119,65.354324,67.716537,7,10.5,9.5,66.497627
5,45.984222,63.385815,66.141731,3.125,10.5,10.5,60.947781
2,,70.472443,72.047241,160,12.5,12.5,73.250717
3,,68.897636,69.685036,10.774667,10.5,9.5,64.999512
4,54.015739,74.409424,74.803146,5.8000002,10.5,11.5,79.275024
6,44.015713,62.20472,64.566933,18,10.5,10.5,63.660847
11,49.999981,,69.291336,5.1904764,10.5,9.5,
4,47.007847,,65.748032,4.3243241,,,
4,49.999981,70.866112,73.228348,11.4,11.5,19,72.113899
4,47.992119,66.929123,70.866142,12,9.5,9.5,69.915131
,49.015743,,68.110237,7.1351352,,,
3,47.992119,,68.503937,5.6410255,,,
4,52.992115,,74.015747,9.090909,,,
7,49.015743,65.354324,70.472443,4.75,9.5,9.5,64.79335
5,49.999981,,70.866142,12.8,15,17,
5,54.999973,75.98423,75.984253,6.1714287,12.5,12.5,76.863632
4,49.999981,,73.622047,4.5250001,,,
4,47.007847,66.929123,68.503937,4.189189,9.5,9.5,71.629425
3,49.999981,69.68502,70.866142,9,9.5,9.5,65.623749
3,49.015743,,70.472443,4.2619047,,,
6,45.984222,67.3228,69.291336,6.3829789,9.5,9.5,71.358498
4,50.984219,68.897636,68.897636,33.333332,10.5,10.5,68.797958
3,47.992119,66.141708,68.110237,18.222221,8.5,9.5,66.842819
3,52.992115,73.62204,74.015747,9.1739998,12.5,10.5,76.557251
5,47.992119,66.929123,69.291336,6.4102564,,,65.07206
5,47.992119,67.716507,69.291336,7.1428571,,,66.540253
3,49.015743,66.535416,68.897636,17.142857,10.5,9.5,68.598656
7,50.984219,,71.259842,10.571428,9.5,9.5,
2,,67.3228,69.291336,8.5,9.5,9.5,67.894539
3,47.007847,66.141708,66.535431,7.8000002,10.5,9.5,63.713764
5,49.015743,,71.653542,3.2727273,,,
6,47.007847,65.354324,67.322838,9.7297297,,,70.068672
,50.984219,68.897636,71.259842,7,13.5,9.5,70.896126
3,49.015743,68.897636,72.047241,5.5135136,9.5,,70.470497
3,47.007847,66.141708,68.503937,5.4545455,9.5,9.5,66.430359
,,68.110222,69.291336,6.4864864,10.5,11.5,69.286072
3,49.015743,67.716507,70.078743,16,15,17,69.190018
6,,61.811012,65.748032,5.9375,,,59.83231
2,,66.535416,67.716537,90.909088,17,13.5,63.495899
6,,68.897636,72.440948,8,9.5,8.5,71.371147
5,,62.992104,64.566933,5.5384617,9.5,11.5,60.429008
11,,,65.748032,3.8472223,,,
3,,61.811012,68.110237,7.6666665,9.5,9.5,62.433617
6,,70.078728,71.653542,5.8909092,10.5,9.5,65.14933
5,,68.503929,71.653542,10,17,19,72.064919
4,,65.354324,67.322838,128,6,,66.327774
6,,65.354324,66.929131,8.7837839,6,6,66.225258
4,,68.897636,70.866142,9.4444447,15,12.5,71.322266
5,,67.716507,72.047241,3.3333333,12.5,10.5,71.361534
8,,64.566902,67.322838,6,9.5,9.5,64.128204
5,,63.779522,68.897636,4.7619047,,,60.324577
3,,68.110222,70.472443,9.4736843,,,65.230812
4,,,61.023621,5.7142859,10.5,,
5,,67.716507,69.291336,9.778182,15,19,68.242104
7,,,68.110237,11.368421,,,
4,,66.929123,69.291336,5.4545455,6,6,68.239601
,,,67.716537,7.2972975,,,
3,,71.259819,72.834648,11,11.5,11.5,71.906296
,,64.960617,65.748032,5.4473686,,,64.260811
8,,68.897636,70.472443,8.75,8.5,8.5,66.092865
,,68.897636,69.291336,6.25,10.5,,73.260674
5,,68.503929,70.078743,5.8139534,12.5,13.5,63.832573
6,,66.929123,66.929131,6.4499998,,,66.047691
4,,,66.535431,6.1750002,,,
8,,,68.897636,8,,,
3,,66.929123,72.834648,6.25,11.5,10.5,70.255936
4,,66.929123,68.503937,12,,,63.479214
8,,,66.141731,9.1000004,,,
4,,,73.622047,7.7777777,,,
5,,64.566902,69.685036,10,6,6,61.07465
4,,59.842499,66.141731,8.8571424,10.5,19,58.618557
,,,70.472443,14.666667,11.5,13.5,
4,,,72.047241,9.4594593,10.5,9.5,
6,,68.897636,71.259842,5.3846154,10.5,9.5,71.102814
4,,67.3228,71.653542,3.1199999,10.5,10.5,63.341167
4,,,70.866142,5.7081079,,,
2,,64.960617,70.472443,5.7692308,13.5,19,69.099167
5,,64.566902,69.291336,3.2727273,11.5,13.5,63.588722
,,,72.047241,8.1673851,,,
,,66.929123,67.322838,8,17,19,65.46936
,,68.110222,70.078743,5.5,11.5,10.5,69.065918
,,63.385815,64.960632,5,6,6,60.171513
,,64.960617,66.141731,5.6571426,6,12.5,62.574448
,,67.3228,69.685036,8.1081085,,,72.193275
,,65.354324,69.685036,10,,,67.331993
,,64.960617,66.535431,4.7368422,9.5,9.5,67.408226
,,,69.685036,5.1282053,9.5,9.5,
,,61.811012,69.685036,7.25,9.5,,66.056213
,,,66.141731,8.5,6,6,
,,64.960617,67.716537,7.5,,,66.207687
,,66.141708,67.716537,7.5,6,6,68.509987
,,70.866112,72.047241,8.666667,12.5,12.5,68.875954
,,62.992104,66.535431,2.24,10.5,11.5,61.924099
,,64.960617,68.110237,8.8000002,11.5,17,69.773468
,,66.535416,68.897636,4.4210525,6,6,62.834026
,,66.141708,70.472443,4.8717947,10.5,10.5,68.376953
,,57.480278,64.173225,5.8809524,6,,54.938663
,,,70.078743,7,10.5,10.5,
,,,66.929131,11.333333,6,15,
,,,68.503937,10.133333,,,
,,63.385815,68.503937,5.0444446,,,61.458187
,,,69.685036,97.297295,,,
,,65.747993,66.929131,8.1081085,11.5,11.5,66.884499
,,69.68502,71.653542,5.9259257,9.5,9.5,69.671745
,,,64.960632,5.1111112,,,
,,66.929123,68.897636,12.162162,,,68.857658
,,68.897636,68.897636,9.0566034,9.5,10.5,71.211472
,,68.110222,69.291336,5,,,72.272346
,,68.897636,70.866142,5.7291665,,,65.632271
,,62.20472,69.291336,7.2972975,6,6,61.511402
,,64.566902,70.472443,18.222221,10.5,9.5,66.593307
